"year_month","naps_id","best_lag_a","best_lag_b","best_cor","nonlagged_cor","mean_count"
2006-03-01,"070203","o3_praries_lag_1","o3_naps",1,0.893339941618189,650.6
2006-03-01,"080110","o3_praries","o3_naps",0.999720896707565,0.999720896707565,726.4
2006-03-01,"080211","o3_praries","o3_naps",0.99994358398716,0.99994358398716,660
2006-03-01,"080402","o3_praries","o3_naps",1,1,744
2006-04-01,"070118","o3_praries_lag_1","o3_naps",1,0.922799541171779,638.2
2006-04-01,"070119","o3_praries_lag_1","o3_naps",1,0.900962625330542,638.2
2006-04-01,"070203","o3_praries_lag_1","o3_naps",1,0.887102502863167,639.6
2006-04-01,"080110","o3_praries","o3_naps",0.999594861811994,0.999594861811994,664.2
2006-04-01,"080211","o3_praries","o3_naps",0.99981122423325,0.99981122423325,660
2006-04-01,"080402","o3_praries","o3_naps",0.999906354538816,0.999906354538816,695.8
2006-05-01,"070118","o3_praries_lag_1","o3_naps",0.995091228494335,0.914389476715174,663.4
2006-05-01,"070119","o3_praries_lag_1","o3_naps",1,0.922117700627799,659.6
2006-05-01,"070203","o3_praries_lag_1","o3_naps",1,0.897461026770921,658.6
2006-05-01,"080110","o3_praries","o3_naps",0.999551189342223,0.999551189342223,688.2
2006-05-01,"080211","o3_praries","o3_naps",0.999851000138746,0.999851000138746,656.2
2006-05-01,"080402","o3_praries","o3_naps",0.999735185647672,0.999735185647672,704.4
2006-06-01,"070118","o3_praries_lag_1","o3_naps",1,0.928827668800086,584.6
2006-06-01,"070119","o3_praries_lag_1","o3_naps",1,0.92097277114555,626.2
2006-06-01,"070203","o3_praries_lag_1","o3_naps",1,0.928186813744262,634
2006-06-01,"080110","o3_praries","o3_naps",0.999582446108299,0.999582446108299,619.8
2006-06-01,"080211","o3_praries","o3_naps",0.999776967191582,0.999776967191582,488.6
2006-06-01,"080402","o3_praries","o3_naps",0.999621287561086,0.999621287561086,704.8
2006-07-01,"070118","o3_praries_lag_1","o3_naps",1,0.93550216292159,650
2006-07-01,"070119","o3_praries_lag_1","o3_naps",1,0.924822371367497,663.4
2006-07-01,"070203","o3_praries_lag_1","o3_naps",1,0.928058036487724,613.4
2006-07-01,"080110","o3_praries","o3_naps",0.999671344407872,0.999671344407872,665.6
2006-07-01,"080211","o3_praries","o3_naps",0.99981613003573,0.99981613003573,679.2
2006-07-01,"080402","o3_praries","o3_naps",0.999392556847944,0.999392556847944,740.8
2006-08-01,"070118","o3_praries_lag_1","o3_naps",1,0.92701877531886,660.4
2006-08-01,"070119","o3_praries_lag_1","o3_naps",1,0.927100126327642,663.4
2006-08-01,"070203","o3_praries_lag_1","o3_naps",1,0.906060680009761,659.2
2006-08-01,"080110","o3_praries","o3_naps",0.999739574603361,0.999739574603361,660.4
2006-08-01,"080211","o3_praries","o3_naps",0.999810852173984,0.999810852173984,669.4
2006-08-01,"080402","o3_praries","o3_naps",0.998926805354922,0.998926805354922,744
2006-09-01,"070118","o3_praries_lag_1","o3_naps",1,0.934730148855429,613.4
2006-09-01,"070119","o3_praries_lag_1","o3_naps",1,0.925582728391864,642
2006-09-01,"070203","o3_praries_lag_1","o3_naps",1,0.934837055378673,627
2006-09-01,"080110","o3_praries","o3_naps",0.999745995069654,0.999745995069654,635.2
2006-09-01,"080211","o3_praries","o3_naps",0.99976165881721,0.99976165881721,648.6
2006-09-01,"080402","o3_praries","o3_naps",0.999208575067361,0.999208575067361,716.8
2006-10-01,"070118","o3_praries_lag_1","o3_naps",1,0.907334216165017,639.6
2006-10-01,"070119","o3_praries_lag_1","o3_naps",1,0.90207955684618,636.2
2006-10-01,"070203","o3_praries_lag_1","o3_naps",1,0.909892352224403,663.4
2006-10-01,"080110","o3_praries","o3_naps",0.999460238943196,0.999460238943196,676
2006-10-01,"080211","o3_praries","o3_naps",0.999605876408108,0.999605876408108,682.8
2006-10-01,"080402","o3_praries","o3_naps",0.999456162096221,0.999456162096221,744
2006-11-01,"070118","o3_praries_lag_1","o3_naps",1,0.940283728624422,639.4
2006-11-01,"070119","o3_praries_lag_1","o3_naps",1,0.92600988206735,642
2006-11-01,"070203","o3_praries_lag_1","o3_naps",1,0.936363740270903,633.4
2006-11-01,"080110","o3_praries","o3_naps",0.999322960264778,0.999322960264778,597.2
2006-11-01,"080211","o3_praries","o3_naps",0.999463957088027,0.999463957088027,658.8
2006-11-01,"080402","o3_praries","o3_naps",0.999414713465774,0.999414713465774,720
2006-12-01,"070118","o3_praries_lag_1","o3_naps",1,0.915146160670759,650.2
2006-12-01,"070119","o3_praries_lag_1","o3_naps",1,0.916336030323895,648.6
2006-12-01,"070203","o3_praries_lag_1","o3_naps",1,0.864489480890083,663.4
2006-12-01,"080110","o3_praries","o3_naps",0.999090078751073,0.999090078751073,740.4
2006-12-01,"080211","o3_praries","o3_naps",0.999568378508333,0.999568378508333,684.6
2006-12-01,"080402","o3_praries","o3_naps",0.999588256112242,0.999588256112242,744
2007-01-01,"070118","o3_praries_lag_1","o3_naps",1,0.908276812186224,662.4
2007-01-01,"070119","o3_praries_lag_1","o3_naps",1,0.885123539917167,555
2007-01-01,"070203","o3_praries_lag_1","o3_naps",1,0.880905710602314,659.6
2007-01-01,"080110","o3_praries","o3_naps",1,1,7.6
2007-01-01,"080211","o3_praries","o3_naps",0.999577850690371,0.999577850690371,682.8
2007-01-01,"080402","o3_praries","o3_naps",0.999583733191023,0.999583733191023,744
2007-02-01,"070118","o3_praries_lag_1","o3_naps",1,0.911142140432894,538.6
2007-02-01,"070119","o3_praries_lag_1","o3_naps",1,0.899196561013719,595.4
2007-02-01,"070203","o3_praries_lag_1","o3_naps",1,0.87387318925515,471.4
2007-02-01,"080211","o3_praries","o3_naps",0.999701403099816,0.999701403099816,619.8
2007-02-01,"080402","o3_praries","o3_naps",0.999631536437924,0.999631536437924,647.8
2007-03-01,"070118","o3_praries_lag_1","o3_naps",1,0.918079997179649,467
2007-03-01,"070119","o3_praries_lag_1","o3_naps",1,0.908271177458907,660.8
2007-03-01,"070203","o3_praries_lag_1","o3_naps",1,0.927333590918038,660.8
2007-03-01,"080211","o3_praries","o3_naps",0.999658349701424,0.999658349701424,686.4
2007-03-01,"080402","o3_praries","o3_naps",0.99946361640805,0.99946361640805,694.8
2007-04-01,"070118","o3_praries_lag_1","o3_naps",1,0.920080098745409,625
2007-04-01,"070119","o3_praries_lag_1","o3_naps",1,0.907128481654204,626
2007-04-01,"070203","o3_praries_lag_1","o3_naps",1,0.896347526838078,640.2
2007-04-01,"080211","o3_praries","o3_naps",0.999637691842275,0.999637691842275,659.2
2007-04-01,"080402","o3_praries","o3_naps",0.999725721160143,0.999725721160143,716.8
2007-05-01,"070118","o3_praries_lag_1","o3_naps",1,0.941514268271737,655.2
2007-05-01,"070119","o3_praries_lag_1","o3_naps",1,0.939447221706714,659.6
2007-05-01,"070203","o3_praries_lag_1","o3_naps",1,0.912820442619689,650.2
2007-05-01,"080211","o3_praries","o3_naps",0.99983748868242,0.99983748868242,684.6
2007-05-01,"080402","o3_praries","o3_naps",0.999770015264369,0.999770015264369,744
2007-06-01,"070118","o3_praries_lag_1","o3_naps",1,0.910916212983919,619
2007-06-01,"070119","o3_praries_lag_1","o3_naps",1,0.907298526748569,642
2007-06-01,"070203","o3_praries_lag_1","o3_naps",1,0.923861951895418,589.6
2007-06-01,"080211","o3_praries","o3_naps",0.999812925691387,0.999812925691387,664.2
2007-06-01,"080402","o3_praries","o3_naps",0.999564583502476,0.999564583502476,720
2007-07-01,"070118","o3_praries_lag_1","o3_naps",1,0.931042275253384,657.4
2007-07-01,"070119","o3_praries_lag_1","o3_naps",1,0.92796391854571,660.8
2007-07-01,"070203","o3_praries_lag_1","o3_naps",1,0.916847216064338,653.4
2007-07-01,"080211","o3_praries","o3_naps",0.99977761841152,0.99977761841152,683.6
2007-07-01,"080402","o3_praries","o3_naps",0.99963491948408,0.99963491948408,744
2007-08-01,"070118","o3_praries_lag_1","o3_naps",1,0.933053184568166,563
2007-08-01,"070119","o3_praries_lag_1","o3_naps",1,0.931102369210808,657
2007-08-01,"070203","o3_praries_lag_1","o3_naps",1,0.931325078646275,639.2
2007-08-01,"080211","o3_praries","o3_naps",0.999696243355967,0.999696243355967,684.4
2007-08-01,"080402","o3_praries","o3_naps",0.999451056240718,0.999451056240718,725.6
2007-09-01,"070118","o3_praries_lag_1","o3_naps",1,0.937032936492539,639.6
2007-09-01,"070119","o3_praries_lag_1","o3_naps",1,0.935890232634493,642
2007-09-01,"070203","o3_praries_lag_1","o3_naps",1,0.903461384547354,634.6
2007-09-01,"080211","o3_praries","o3_naps",0.999583814002369,0.999583814002369,660.6
2007-09-01,"080402","o3_praries","o3_naps",0.99951902432932,0.99951902432932,711.8
2007-10-01,"070118","o3_praries_lag_1","o3_naps",1,0.913317168698492,640.6
2007-10-01,"070119","o3_praries_lag_1","o3_naps",1,0.901169814678973,548.4
2007-10-01,"070203","o3_praries_lag_1","o3_naps",1,0.92152394284769,646.8
2007-10-01,"080211","o3_praries","o3_naps",0.999695043867471,0.999695043867471,686.4
2007-10-01,"080402","o3_praries","o3_naps",0.999588636200927,0.999588636200927,744
2007-11-01,"070118","o3_praries_lag_1","o3_naps",1,0.930106508835902,466
2007-11-01,"070119","o3_praries_lag_1","o3_naps",1,0.906507387490704,639.4
2007-11-01,"070203","o3_praries_lag_1","o3_naps",1,0.903279237371782,640.6
2007-11-01,"080211","o3_praries","o3_naps",0.999589253906923,0.999589253906923,660.6
2007-11-01,"080402","o3_praries","o3_naps",0.999491109204252,0.999491109204252,720
2007-12-01,"070118","o3_praries_lag_1","o3_naps",1,0.919896764829974,663.4
2007-12-01,"070119","o3_praries_lag_1","o3_naps",1,0.911339893024727,642.2
2007-12-01,"070203","o3_praries_lag_1","o3_naps",1,0.86132123982398,7.6
2007-12-01,"080211","o3_praries","o3_naps",0.999154386570532,0.999154386570532,676.2
2007-12-01,"080402","o3_praries","o3_naps",0.999518089898825,0.999518089898825,744
2008-01-01,"070118","o3_praries_lag_1","o3_naps",1,0.926529187472279,663.4
2008-01-01,"070119","o3_praries_lag_1","o3_naps",1,0.908539494366645,646
2008-01-01,"070203","o3_praries_lag_1","o3_naps",1,0.899078362401932,652
2008-01-01,"080110","o3_praries_lag_1","o3_naps",0.995873021805702,0.911821236757474,736.4
2008-01-01,"080211","o3_praries","o3_naps",0.99733512042649,0.99733512042649,686.4
2008-01-01,"080402","o3_praries","o3_naps",0.996653784253795,0.996653784253795,739
2008-02-01,"070118","o3_praries_lag_1","o3_naps",1,0.913941056478525,608.4
2008-02-01,"070119","o3_praries_lag_1","o3_naps",1,0.902789325446084,620.6
2008-02-01,"070203","o3_praries_lag_1","o3_naps",1,0.892565713442324,620.6
2008-02-01,"080110","o3_praries_lag_1","o3_naps",0.993785462831996,0.906577289904303,696
2008-02-01,"080211","o3_praries","o3_naps",0.997973004339823,0.997973004339823,642
2008-02-01,"080402","o3_praries","o3_naps",0.996336908783281,0.996336908783281,655.8
2008-03-01,"070118","o3_praries_lag_1","o3_naps",1,0.907226018390435,663.4
2008-03-01,"070119","o3_praries_lag_1","o3_naps",1,0.889954520260221,658.2
2008-03-01,"070203","o3_praries_lag_1","o3_naps",1,0.870392839855404,663.4
2008-03-01,"080110","o3_praries_lag_1","o3_naps",0.994472131027203,0.911416169732936,744
2008-03-01,"080211","o3_praries","o3_naps",0.998023364105113,0.998023364105113,684.6
2008-03-01,"080402","o3_praries","o3_naps",0.996439142074355,0.996439142074355,674.8
2008-04-01,"070118","o3_praries_lag_1","o3_naps",1,0.929707445028091,642
2008-04-01,"070119","o3_praries_lag_1","o3_naps",1,0.900238267532321,635.6
2008-04-01,"070203","o3_praries_lag_1","o3_naps",1,0.872012324731998,628.6
2008-04-01,"080110","o3_praries_lag_1","o3_naps",0.991643667458673,0.900522377675295,716.4
2008-04-01,"080211","o3_praries","o3_naps",0.998703402669442,0.998703402669442,664.2
2008-04-01,"080402","o3_praries","o3_naps",0.994828461345684,0.994828461345684,720
2008-05-01,"070118","o3_praries_lag_1","o3_naps",1,0.92704815653473,660.8
2008-05-01,"070119","o3_praries_lag_1","o3_naps",1,0.918151860363686,663.4
2008-05-01,"070203","o3_praries_lag_1","o3_naps",1,0.918814296898174,663.4
2008-05-01,"080110","o3_praries_lag_1","o3_naps",0.996934438112514,0.913940525058817,744
2008-05-01,"080211","o3_praries","o3_naps",0.998814661074382,0.998814661074382,684.6
2008-05-01,"080402","o3_praries","o3_naps",0.995709941076241,0.995709941076241,744
2008-06-01,"070118","o3_praries_lag_1","o3_naps",1,0.920305970651061,618.6
2008-06-01,"070119","o3_praries_lag_1","o3_naps",1,0.901282526075395,639.4
2008-06-01,"070203","o3_praries_lag_1","o3_naps",1,0.911827620412971,642
2008-06-01,"080110","o3_praries_lag_1","o3_naps",0.99406193767749,0.925885160501019,718.2
2008-06-01,"080211","o3_praries","o3_naps",0.998901710902742,0.998901710902742,666
2008-06-01,"080402","o3_praries","o3_naps",0.996736897081196,0.996736897081196,715.8
2008-07-01,"070118","o3_praries_lag_1","o3_naps",1,0.928000768661825,655
2008-07-01,"070119","o3_praries_lag_1","o3_naps",1,0.920691255441334,643.4
2008-07-01,"070203","o3_praries_lag_1","o3_naps",1,0.91645623649707,663.4
2008-07-01,"080110","o3_praries_lag_1","o3_naps",0.997120485057129,0.927371498842683,742.2
2008-07-01,"080211","o3_praries","o3_naps",0.99848678943761,0.99848678943761,684.6
2008-07-01,"080402","o3_praries","o3_naps",0.998094916467019,0.998094916467019,666
2008-08-01,"070118","o3_praries_lag_1","o3_naps",1,0.934961042749285,659.6
2008-08-01,"070119","o3_praries_lag_1","o3_naps",1,0.942439722699619,648.2
2008-08-01,"070203","o3_praries_lag_1","o3_naps",1,0.901263346353196,6.6
2008-08-01,"080110","o3_praries_lag_1","o3_naps",0.994283381400555,0.925210044670017,744
2008-08-01,"080211","o3_praries","o3_naps",0.998461835560396,0.998461835560396,686.4
2008-08-01,"080402","o3_praries","o3_naps",0.997913312992238,0.997913312992238,628.6
2008-09-01,"070118","o3_praries_lag_1","o3_naps",1,0.899476379901267,637.2
2008-09-01,"070119","o3_praries_lag_1","o3_naps",1,0.898924505806112,642
2008-09-01,"070203","o3_praries_lag_1","o3_naps",1,0.272550147857355,647.2
2008-09-01,"080110","o3_praries_lag_1","o3_naps",0.995048761131779,0.901831637606831,720
2008-09-01,"080211","o3_praries","o3_naps",0.99837175928677,0.99837175928677,660
2008-09-01,"080402","o3_praries","o3_naps",0.997576981013761,0.997576981013761,720
2008-10-01,"070118","o3_praries_lag_1","o3_naps",1,0.932840764049691,659
2008-10-01,"070119","o3_praries_lag_1","o3_naps",1,0.906876704016576,585.4
2008-10-01,"070203","o3_praries_lag_1","o3_naps",1,0.901852075822658,658.6
2008-10-01,"080110","o3_praries_lag_1","o3_naps",0.995215203289175,0.918808880265416,744
2008-10-01,"080211","o3_praries","o3_naps",0.998501826533061,0.998501826533061,685.6
2008-10-01,"080402","o3_praries","o3_naps",0.998399472571815,0.998399472571815,744
2008-11-01,"070118","o3_praries_lag_1","o3_naps",1,0.898064309958981,54.2
2008-11-01,"070119","o3_praries_lag_1","o3_naps",1,0.937049982228546,642
2008-11-01,"070203","o3_praries_lag_1","o3_naps",1,0.903001861118656,642
2008-11-01,"080110","o3_praries_lag_1","o3_naps",0.994661164515807,0.927117453560044,718.2
2008-11-01,"080211","o3_praries","o3_naps",0.997405064148019,0.997405064148019,662.4
2008-11-01,"080402","o3_praries","o3_naps",0.997643080752915,0.997643080752915,720
2008-12-01,"070119","o3_praries_lag_1","o3_naps",1,0.888540570958978,686.4
2008-12-01,"070203","o3_praries_lag_1","o3_naps",1,0.847211605481847,489
2008-12-01,"080110","o3_praries_lag_1","o3_naps",0.99380774197056,0.90708772899617,744
2008-12-01,"080211","o3_praries","o3_naps",0.997763808274763,0.997763808274763,670.6
2008-12-01,"080402","o3_praries","o3_naps",0.997981539603026,0.997981539603026,680.2
2009-01-01,"070119","o3_praries_lag_1","o3_naps",1,0.912307672143782,660.8
2009-01-01,"070203","o3_praries_lag_1","o3_naps",1,0.928218190836212,650.6
2009-01-01,"080110","o3_praries","o3_naps",0.997707786698044,0.997707786698044,744
2009-01-01,"080211","o3_praries","o3_naps",0.998216365926052,0.998216365926052,680.8
2009-01-01,"080402","o3_praries","o3_naps",0.997552499458365,0.997552499458365,561.8
2009-01-01,"081001","o3_praries","o3_naps",0.996071734553509,0.996071734553509,734.6
2009-02-01,"070118","o3_praries_lag_1","o3_naps",1,0.937643468773705,344.6
2009-02-01,"070119","o3_praries_lag_1","o3_naps",1,0.916755959791295,598.2
2009-02-01,"070203","o3_praries_lag_1","o3_naps",1,0.926648233087525,599.2
2009-02-01,"080110","o3_praries","o3_naps",0.998347224068763,0.998347224068763,672
2009-02-01,"080211","o3_praries","o3_naps",0.998304655092504,0.998304655092504,619.8
2009-02-01,"080402","o3_praries","o3_naps",0.998288271664307,0.998288271664307,640.8
2009-02-01,"081001","o3_praries","o3_naps",0.996414035571056,0.996414035571056,672
2009-03-01,"070118","o3_praries_lag_1","o3_naps",1,0.920111862220976,639.4
2009-03-01,"070119","o3_praries_lag_1","o3_naps",1,0.917716040131401,662.4
2009-03-01,"070203","o3_praries_lag_1","o3_naps",1,0.894008798964053,659.6
2009-03-01,"080110","o3_praries","o3_naps",0.998838356654227,0.998838356654227,740.8
2009-03-01,"080211","o3_praries","o3_naps",0.998646557328106,0.998646557328106,688.2
2009-03-01,"080402","o3_praries","o3_naps",0.998383613644307,0.998383613644307,697.8
2009-03-01,"081001","o3_praries","o3_naps",0.995498611884196,0.995498611884196,744
2009-04-01,"070118","o3_praries_lag_1","o3_naps",1,0.927120371536938,639.4
2009-04-01,"070119","o3_praries_lag_1","o3_naps",1,0.917520175453817,573
2009-04-01,"070203","o3_praries_lag_1","o3_naps",1,0.89076057730185,628.8
2009-04-01,"080110","o3_praries","o3_naps",0.998800310612251,0.998800310612251,719.6
2009-04-01,"080211","o3_praries","o3_naps",0.999159096741033,0.999159096741033,664.2
2009-04-01,"080402","o3_praries","o3_naps",0.998839266412164,0.998839266412164,686.8
2009-04-01,"081001","o3_praries","o3_naps",0.997445720131241,0.997445720131241,718.2
2009-05-01,"070118","o3_praries_lag_1","o3_naps",1,0.935486649959569,681.6
2009-05-01,"070119","o3_praries_lag_1","o3_naps",1,0.932334690041994,657.6
2009-05-01,"070203","o3_praries_lag_1","o3_naps",1,0.925528342389334,663.4
2009-05-01,"080110","o3_praries","o3_naps",0.999099368831268,0.999099368831268,742.2
2009-05-01,"080211","o3_praries","o3_naps",0.999209456322438,0.999209456322438,684.6
2009-05-01,"080402","o3_praries","o3_naps",0.998794612519783,0.998794612519783,704.8
2009-05-01,"081001","o3_praries","o3_naps",0.997896061691789,0.997896061691789,742.2
2009-06-01,"070118","o3_praries_lag_1","o3_naps",1,0.939131118981812,642
2009-06-01,"070119","o3_praries_lag_1","o3_naps",1,0.926718738677943,641
2009-06-01,"070203","o3_praries_lag_1","o3_naps",1,0.922188840330896,660.2
2009-06-01,"080110","o3_praries","o3_naps",0.998978473902523,0.998978473902523,716.4
2009-06-01,"080211","o3_praries","o3_naps",0.999189832764443,0.999189832764443,658.8
2009-06-01,"080402","o3_praries","o3_naps",0.999003544714253,0.999003544714253,573.6
2009-06-01,"081001","o3_praries","o3_naps",0.999100776807302,0.999100776807302,718
2009-07-01,"070118","o3_praries_lag_1","o3_naps",1,0.92992580055351,642.4
2009-07-01,"070119","o3_praries_lag_1","o3_naps",0.988028574338846,0.919537054348499,646.6
2009-07-01,"070203","o3_praries_lag_1","o3_naps",1,0.917227558769185,661.6
2009-07-01,"080110","o3_praries","o3_naps",0.998089286311341,0.998089286311341,722.8
2009-07-01,"080211","o3_praries","o3_naps",0.998571092378045,0.998571092378045,681
2009-07-01,"080402","o3_praries","o3_naps",0.996752759529052,0.996752759529052,728.8
2009-07-01,"081001","o3_praries","o3_naps",0.997885910079331,0.997885910079331,309.8
2009-08-01,"070118","o3_praries_lag_1","o3_naps",1,0.922401034587532,661.4
2009-08-01,"070119","o3_praries_lag_1","o3_naps",1,0.919716556660701,659.8
2009-08-01,"070203","o3_praries_lag_1","o3_naps",1,0.934979627704148,656
2009-08-01,"080110","o3_praries","o3_naps",0.998508924213683,0.998508924213683,740.8
2009-08-01,"080211","o3_praries","o3_naps",0.998784106861091,0.998784106861091,684.6
2009-08-01,"080402","o3_praries","o3_naps",0.995137990103361,0.995137990103361,670.6
2009-09-01,"070118","o3_praries_lag_1","o3_naps",1,0.93828152067236,635.6
2009-09-01,"070119","o3_praries_lag_1","o3_naps",1,0.952960519748603,581.6
2009-09-01,"070203","o3_praries_lag_1","o3_naps",1,0.913148685094968,642
2009-09-01,"080110","o3_praries","o3_naps",0.998704987464061,0.998704987464061,718.2
2009-09-01,"080211","o3_praries","o3_naps",0.998917492746833,0.998917492746833,662.4
2009-09-01,"080402","o3_praries","o3_naps",0.995334741299243,0.995334741299243,541
2009-09-01,"081001","o3_praries","o3_naps",0.998654956298714,0.998654956298714,426.6
2009-10-01,"070118","o3_praries_lag_1","o3_naps",1,0.922762839763572,647.4
2009-10-01,"070119","o3_praries_lag_1","o3_naps",1,0.905807751033246,555.8
2009-10-01,"070203","o3_praries_lag_1","o3_naps",1,0.924893410946021,623
2009-10-01,"080110","o3_praries","o3_naps",0.995777079493764,0.995777079493764,744
2009-10-01,"080211","o3_praries","o3_naps",0.996951830056971,0.996951830056971,684.6
2009-10-01,"080402","o3_praries","o3_naps",0.995579156015135,0.995579156015135,647.2
2009-10-01,"081001","o3_praries","o3_naps",0.997125444189867,0.997125444189867,608.4
2009-11-01,"070118","o3_praries_lag_1","o3_naps",1,0.905378890785131,635.6
2009-11-01,"070119","o3_praries_lag_1","o3_naps",1,0.90563792119481,641
2009-11-01,"070203","o3_praries_lag_1","o3_naps",1,0.888623554000008,637.6
2009-11-01,"080110","o3_praries","o3_naps",0.997465829558871,0.997465829558871,718.2
2009-11-01,"080211","o3_praries","o3_naps",0.997647483157309,0.997647483157309,658.8
2009-11-01,"080402","o3_praries","o3_naps",0.993689985562597,0.993689985562597,640.2
2009-11-01,"081001","o3_praries","o3_naps",0.998016858606065,0.998016858606065,666.6
2009-12-01,"070118",NA,NA,NA,NA,7.6
2009-12-01,"070119","o3_praries","o3_naps_lag_2",-0.14173667737846,NA,7.6
2009-12-01,"070203","o3_praries_lag_1","o3_naps",1,0.63736405262039,7.6
2009-12-01,"080110","o3_praries","o3_naps",0.997466114396885,0.997466114396885,740.4
2009-12-01,"080211","o3_praries","o3_naps",0.997888020201649,0.997888020201649,682.8
2009-12-01,"080402","o3_praries","o3_naps",0.998144250274688,0.998144250274688,650.6
2009-12-01,"081001","o3_praries","o3_naps",0.997900223411259,0.997900223411259,648.8
2010-01-01,"070118","o3_praries_lag_1","o3_naps",1,0.92538895640414,655.8
2010-01-01,"070119","o3_praries_lag_1","o3_naps",1,0.92227200012213,655.8
2010-01-01,"070203","o3_praries_lag_1","o3_naps",1,0.910103794537257,655.8
2010-01-01,"080110","o3_praries","o3_naps",0.996282325035072,0.996282325035072,685
2010-01-01,"080211","o3_praries","o3_naps",0.998001383521566,0.998001383521566,681
2010-01-01,"080402","o3_praries","o3_naps",0.998326875799018,0.998326875799018,624.4
2010-01-01,"081001","o3_praries","o3_naps",0.998113428700425,0.998113428700425,626.4
2010-02-01,"070118","o3_praries_lag_1","o3_naps",1,0.929306025918393,596
2010-02-01,"070119","o3_praries_lag_1","o3_naps",1,0.913287000063222,599.2
2010-02-01,"070203","o3_praries_lag_1","o3_naps",1,0.502369160077257,7.6
2010-02-01,"080110","o3_praries","o3_naps",0.996538486012478,0.996538486012478,619.8
2010-02-01,"080211","o3_praries","o3_naps",0.998856954456023,0.998856954456023,614.4
2010-02-01,"080402","o3_praries","o3_naps",0.998584274688755,0.998584274688755,621.6
2010-02-01,"081001","o3_praries","o3_naps",0.998215352943667,0.998215352943667,414.4
2010-03-01,"070118","o3_praries_lag_1","o3_naps",1,0.779844143553246,665
2010-03-01,"070119","o3_praries_lag_1","o3_naps",1,0.929190946473069,650.2
2010-03-01,"070203","o3_praries_lag_1","o3_naps",1,0.932661665235093,607.4
2010-03-01,"080110","o3_praries","o3_naps",0.997063233595071,0.997063233595071,617.6
2010-03-01,"080211","o3_praries","o3_naps",0.998633006901947,0.998633006901947,679.6
2010-03-01,"080402","o3_praries","o3_naps",0.998390990580993,0.998390990580993,631
2010-03-01,"081001","o3_praries","o3_naps",0.944911182523068,0.944911182523068,1.8
2010-04-01,"070118","o3_praries_lag_1","o3_naps",1,0.928006102738562,575.2
2010-04-01,"070119","o3_praries_lag_1","o3_naps",1,0.906829805449105,592.8
2010-04-01,"070203","o3_praries_lag_1","o3_naps",1,0.913771632204776,639.4
2010-04-01,"080110","o3_praries","o3_naps",0.999177227670901,0.999177227670901,657.8
2010-04-01,"080211","o3_praries","o3_naps",0.999164628963976,0.999164628963976,653.2
2010-04-01,"080402","o3_praries","o3_naps",0.998676675254943,0.998676675254943,643.8
2010-04-01,"081001","o3_praries","o3_naps",0.999006536471216,0.999006536471216,687.6
2010-05-01,"070118","o3_praries_lag_1","o3_naps",1,0.944485609540074,645.4
2010-05-01,"070119","o3_praries_lag_1","o3_naps",1,0.937294405289659,660.8
2010-05-01,"070203","o3_praries_lag_1","o3_naps",1,0.942121876332702,657.6
2010-05-01,"080110","o3_praries","o3_naps",0.999051982862388,0.999051982862388,683.2
2010-05-01,"080211","o3_praries","o3_naps",0.998894226601516,0.998894226601516,674
2010-05-01,"080402","o3_praries","o3_naps",0.998564856501858,0.998564856501858,679.6
2010-05-01,"081001","o3_praries","o3_naps",0.998799277232209,0.998799277232209,709.2
2010-06-01,"070118","o3_praries_lag_1","o3_naps",1,0.928315753994729,638.2
2010-06-01,"070119","o3_praries_lag_1","o3_naps",1,0.918211267065346,639.4
2010-06-01,"070203","o3_praries_lag_1","o3_naps",1,0.926201620743537,632.6
2010-06-01,"080110","o3_praries","o3_naps",0.998873153576563,0.998873153576563,664.2
2010-06-01,"080211","o3_praries","o3_naps",0.998977759098749,0.998977759098749,658.4
2010-06-01,"080402","o3_praries","o3_naps",0.99815298409906,0.99815298409906,446.2
2010-06-01,"081001","o3_praries","o3_naps",0.998847683074866,0.998847683074866,630.8
2010-07-01,"070118","o3_praries_lag_1","o3_naps",1,0.921228584771973,663.4
2010-07-01,"070119","o3_praries_lag_1","o3_naps",1,0.921928515317165,663.4
2010-07-01,"070203","o3_praries_lag_1","o3_naps",1,0.908384180658466,660.8
2010-07-01,"080110","o3_praries","o3_naps",0.998789721926811,0.998789721926811,682.8
2010-07-01,"080211","o3_praries","o3_naps",0.998718341307897,0.998718341307897,689.8
2010-07-01,"080402","o3_praries","o3_naps",0.998594721543777,0.998594721543777,656
2010-07-01,"081001","o3_praries","o3_naps",0.998841327137269,0.998841327137269,668.6
2010-08-01,"070118","o3_praries_lag_1","o3_naps",1,0.9258352872834,663.4
2010-08-01,"070119","o3_praries_lag_1","o3_naps",1,0.917369091421512,660.8
2010-08-01,"070203","o3_praries_lag_1","o3_naps",1,0.913492564097686,662.2
2010-08-01,"080110","o3_praries","o3_naps",0.998726332884613,0.998726332884613,686.4
2010-08-01,"080211","o3_praries","o3_naps",0.998949145622334,0.998949145622334,670.2
2010-08-01,"080402","o3_praries","o3_naps",0.998168966996107,0.998168966996107,676
2010-08-01,"081001","o3_praries","o3_naps",0.998994258853902,0.998994258853902,687.6
2010-09-01,"070118","o3_praries_lag_1","o3_naps",1,0.938688409846668,642
2010-09-01,"070119","o3_praries_lag_1","o3_naps",1,0.926164467472109,642
2010-09-01,"070203","o3_praries_lag_1","o3_naps",1,0.930504100369036,639.6
